,Violence against the person ratio,Sexual offences ratio,Robbery ratio,Theft offences ratio,Criminal damage and arson ratio,Drug offences ratio,Other Crime Ratio,Total Employee All (thousands),Male life expectancy at birth (2012/2020)4,Female life expectancy at birth (2020)4,Median,Lower quartile,total_hoseholds_projected_2020,Year 2020: Households with dependent children ratio,Year 2020: One person households: Female ratio,Year 2020: One person households: Male ratio,pop_ratio_under_10,pop_ratio_teenager,pop_ratio_20_39,pop_ratio_40_60,pop_ratio_60_80,pop_ratio_80_90+,POP All ages,Total area as at 31 December 2020 (Hectares),median_houses_2020,median_earning_2020,ratio_by_medians_2020,lower_quatile_houses_2020,lower_quatile_earning_2020,ratio_by_lower_quatile_2020,Total_Threaten_or_is_Homeless,A_B_property_counts,C_D_property_counts,E_F_property_counts,G_H_property_counts,Taxi_only_licensed_drivers,Total_licensed_vehicles,total_drivers,Retail,Education,Health,"Arts, entertainment, recreation & other services"
101,0.338018042,0.025820369,0.023336384,0.417440188,0.068767159,0.019610407,0.107007452,83.65,80.3,84.5,825.0,710.0,91050.0,0.478886157,0.288535281,0.232578562,0.120531342,0.119064588,0.225388184,0.267657377,0.206136459,0.06122205,217487.0,17830.0,287250.0,35056.0,8.19,205000.0,24014.0,8.54,223.0,26780.0,39940.0,20930.0,6010.0,157.0,1612.0,1769.0,520.0,165.0,445.0,505.0
102,0.404407768,0.038049118,0.006077976,0.311162722,0.111330731,0.032564115,0.09640757,45.2,81.2,84.5,708.0,625.0,55660.0,0.483247426,0.285266497,0.231486077,0.104536023,0.103475634,0.19687376,0.273046291,0.253814348,0.068253944,131084.0,66350.0,280000.0,28652.0,9.77,213500.0,22917.0,9.32,99.0,18640.0,21860.0,14250.0,4830.0,0.0,315.0,315.0,425.0,90.0,195.0,360.0
103,0.256790796,0.024269862,0.064231738,0.440125264,0.058717408,0.069814147,0.086050786,67.6,80.1,84.9,1400.0,1200.0,108130.0,0.492773393,0.2333403,0.273886307,0.129570464,0.113719557,0.323948685,0.281922382,0.123852574,0.026986338,266357.0,2960.0,518750.0,35590.0,14.58,400000.0,26179.0,15.28,540.0,27470.0,61400.0,16500.0,5430.0,139.0,292.5,431.5,1130.0,240.0,475.0,1135.0
104,0.364594435,0.029958555,0.010657194,0.293072824,0.107164002,0.055298993,0.139253996,47.0,79.2,83.2,840.0,700.0,50276.0,0.398818297,0.330897548,0.270284155,0.108166933,0.107561841,0.213877374,0.283535181,0.217083458,0.069775213,110727.0,3250.0,292750.0,30100.0,9.73,217000.0,22642.0,9.58,125.0,19560.0,22710.0,7900.0,940.0,85.0,276.0,361.0,275.0,70.0,205.0,285.0
105,0.317258077,0.020481067,0.024489958,0.408787807,0.069540367,0.06600778,0.093434945,153.7,80.0,83.9,1300.0,1100.0,100448.0,0.564889577,0.216540072,0.218570351,0.145275181,0.115974346,0.294840801,0.270985808,0.14089275,0.032031115,271767.0,5600.0,427000.0,34694.0,12.31,332010.0,25666.0,12.94,-51.0,11790.0,67590.0,21930.0,5060.0,0.0,607.5,607.5,1070.0,215.0,425.0,825.0
106,0.391527599,0.036799315,0.011874198,0.25449294,0.131151048,0.039687634,0.134467266,30.9,77.9,81.7,700.0,575.0,43144.0,0.366741635,0.314663803,0.318594562,0.116753463,0.109849385,0.231616138,0.271549582,0.215830758,0.054400674,92554.0,2980.0,230000.0,26336.0,8.73,177000.0,18949.0,9.34,255.0,27120.0,13320.0,3100.0,230.0,0.0,365.0,365.0,250.0,55.0,145.0,240.0
107,0.327259475,0.032126037,0.009250953,0.374187037,0.113478358,0.033864095,0.109834044,35.3,80.5,83.7,650.0,550.0,49009.0,0.467813241,0.293450023,0.238736737,0.103753915,0.105603392,0.255079519,0.263506853,0.214984253,0.057072069,114627.0,8010.0,192500.0,32083.0,6.0,154000.0,24795.0,6.21,66.0,29800.0,16970.0,3500.0,520.0,0.0,130.0,130.0,260.0,55.0,175.0,225.0
108,0.29772491,0.0248874,0.026215498,0.429206606,0.068945606,0.061612195,0.091407784,83.3,80.2,83.9,1195.0,1000.0,105154.0,0.510827992,0.27065446,0.218517549,0.132046299,0.114421199,0.265189852,0.254980798,0.178491546,0.054870306,260651.0,11230.0,375000.0,35227.0,10.65,320000.0,27749.0,11.53,563.0,16590.0,64570.0,21970.0,3400.0,0.0,634.5,634.5,740.0,150.0,430.0,540.0
109,0.407353886,0.027670734,0.011507172,0.26236352,0.105009634,0.055127382,0.130967673,84.5,79.7,83.1,990.0,825.0,76950.0,0.497353466,0.270688852,0.231957683,0.136880325,0.118619307,0.25394278,0.264334233,0.178606085,0.04761727,187558.0,11000.0,305000.0,32783.0,9.3,243500.0,22040.0,11.05,170.0,25290.0,39260.0,12460.0,2180.0,0.0,382.0,382.0,470.0,115.0,270.0,375.0
110,0.307361186,0.026623259,0.037041056,0.394176162,0.077554712,0.055453066,0.101790559,64.4,79.0,83.4,1300.0,1100.0,130044.0,0.472831419,0.243785786,0.283382795,0.134670121,0.106718112,0.344686858,0.275124546,0.112567923,0.02623244,305309.0,3510.0,430000.0,37235.0,11.55,340000.0,26388.0,12.88,530.0,44310.0,73920.0,10680.0,1540.0,0.0,607.5,607.5,800.0,195.0,500.0,915.0
111,0.427096774,0.037132616,0.005878136,0.298064516,0.124874552,0.022365591,0.084587814,45.2,80.2,83.6,625.0,545.0,60508.0,0.442876588,0.281581142,0.275542269,0.103490548,0.104977586,0.228510496,0.273759956,0.228822411,0.060439002,137858.0,59820.0,214950.0,31240.0,6.88,160000.0,22640.0,7.07,46.0,26150.0,23740.0,10360.0,1730.0,0.0,159.0,159.0,370.0,100.0,220.0,340.0
112,0.425520162,0.031301786,0.005339716,0.248757135,0.130178604,0.025409685,0.133492911,28.9,77.6,81.7,498.0,450.0,35706.0,0.460946686,0.277259263,0.261794051,0.110226923,0.104643011,0.242039235,0.277067831,0.21728061,0.04874239,81305.0,16030.0,135000.0,27706.0,4.87,100000.0,20318.0,4.92,47.0,28460.0,7050.0,1440.0,150.0,0.0,122.0,122.0,190.0,35.0,65.0,140.0
113,0.320786707,0.032044761,0.004747372,0.324855883,0.138182435,0.028992879,0.150389963,51.7,82.3,85.1,1100.0,895.0,50854.0,0.494792855,0.30306411,0.202143036,0.117054901,0.132415689,0.180686811,0.286663611,0.212190651,0.070988337,126556.0,34520.0,480000.0,41237.0,11.64,350000.0,27055.0,12.94,71.0,4350.0,23190.0,16680.0,10640.0,0.0,224.0,224.0,440.0,165.0,220.0,570.0
114,0.390450146,0.034471592,0.025655788,0.334964557,0.082364794,0.021697672,0.110395452,157.0,78.6,82.3,695.0,590.0,149178.0,0.500511573,0.229595586,0.269892842,0.123211918,0.123008959,0.368468081,0.210568628,0.137310978,0.037431435,379387.0,9860.0,185000.0,29102.0,6.36,147000.0,20685.0,7.11,667.0,104110.0,34810.0,7380.0,1630.0,835.0,793.0,1628.0,1035.0,165.0,450.0,595.0
115,0.457388642,0.031347962,0.005467668,0.21367646,0.110373988,0.038783991,0.142961289,39.2,78.7,82.0,775.0,675.0,67342.0,0.401857242,0.338462106,0.259680651,0.100846267,0.100208343,0.184726473,0.24307615,0.289495294,0.081647472,147353.0,33630.0,239472.5,28929.0,8.28,182750.0,22553.0,8.1,205.0,31240.0,32710.0,7330.0,960.0,0.0,271.0,271.0,375.0,70.0,195.0,265.0
116,0.407979989,0.028048881,0.011564012,0.291027639,0.128516362,0.022676946,0.110186172,61.3,79.3,82.2,1025.0,866.0,46028.0,0.524681873,0.223855951,0.251462176,0.147206074,0.121331685,0.27623607,0.268344863,0.147381435,0.039499873,114051.0,7270.0,320000.0,38084.0,8.4,264995.0,25828.0,10.26,120.0,8520.0,28270.0,9920.0,1150.0,49.0,156.0,205.0,285.0,75.0,155.0,205.0
117,0.423662092,0.039259496,0.007341207,0.307160336,0.095754868,0.017129482,0.10969252,41.0,80.3,82.7,750.0,650.0,35799.0,0.508644484,0.268000788,0.223354728,0.092387622,0.1070126935,0.18509389199999998,0.274957134,0.265468054,0.075080605,87304.5,66560.0,265000.0,29548.0,8.97,203000.0,21111.0,9.62,55.5,12450.0,14380.0,8110.0,2610.0,108.0,126.0,234.0,230.0,95.0,105.0,270.0
118,0.3258153,0.024078025,0.005486132,0.396220664,0.133495885,0.02316367,0.091740323,43.2,81.0,85.3,875.0,700.0,40371.0,0.415588241,0.348467191,0.235944568,0.098488877,0.104770451,0.181689267,0.282172295,0.260447133,0.072431977,90264.0,116450.0,357500.0,32175.0,11.11,265500.0,20690.0,12.83,55.0,9040.0,18840.0,11500.0,5370.0,0.0,130.0,130.0,445.0,105.0,170.0,445.0
119,0.442085087,0.046339447,0.004322008,0.2144092,0.157546603,0.040138304,0.095159351,209.3,79.5,83.5,725.0,610.0,250047.0,0.430424767,0.33141831,0.238156923,0.103377121,0.107537254,0.201561489,0.263912897,0.258964345,0.064646895,573299.0,354890.0,236000.0,27223.0,8.67,173000.0,19396.0,8.92,937.0,134830.0,102650.0,34460.0,4590.0,262.0,1022.0,1284.0,1985.0,325.0,795.0,1425.0
120,0.433676687,0.039520706,0.002943031,0.168173218,0.143367669,0.023123818,0.189194871,29.7,78.1,81.8,495.0,425.0,29658.0,0.430571303,0.286285183,0.283143514,0.103055511,0.103364148,0.214605899,0.274628533,0.245719493,0.058626416,68041.0,73760.0,130000.0,43463.0,2.99,83500.0,26519.0,3.15,68.0,23910.0,7430.0,2360.0,110.0,143.0,196.0,339.0,120.0,35.0,60.0,140.0
121,0.428830663,0.044790652,0.010666549,0.224218819,0.130786935,0.052845888,0.107860494,110.3,78.5,82.5,595.0,458.0,111477.0,0.444062961,0.286606617,0.269330422,0.115386225,0.114339957,0.284501159,0.241992246,0.192254574,0.051525839,262839.0,7980.0,182500.0,26862.0,6.79,145000.0,20650.0,7.02,453.0,80840.0,33510.0,6980.0,670.0,315.0,962.0,1277.0,495.0,125.0,350.0,370.0
122,0.345727874,0.029999667,0.007716101,0.362324143,0.109921176,0.042039445,0.102271593,34.0,81.8,86.7,850.0,722.5,38301.0,0.548691683,0.277051036,0.174257281,0.11146471699999999,0.113671887,0.20441773200000002,0.27697218749999997,0.227570794,0.0659026825,126514.5,70220.0,324500.0,35416.5,8.985,252500.0,24866.0,9.95,-11.0,17265.0,22695.0,14210.0,3305.0,0.0,222.0,222.0,332.5,97.5,217.5,375.0
123,0.353160013,0.0318153075,0.007412053,0.3145314375,0.1359613615,0.023656845500000002,0.133462982,68.0,77.3,80.6,595.0,525.0,98958.0,0.445624665,0.260588741,0.293786594,0.12850205,0.115539568,0.254322662,0.267800297,0.190976457,0.042858967,227117.0,10320.0,153100.0,25643.0,5.97,122500.0,19982.0,6.13,298.0,71780.0,26710.0,4760.0,470.0,125.0,715.0,840.0,675.0,105.0,265.0,430.0
124,0.408709506,0.034466277,0.009718534,0.315454063,0.106054169,0.031067446,0.094530005,33.0,78.8,83.2,695.0,575.0,35288.0,0.51124209,0.246054525,0.242703385,0.125899869,0.116363594,0.252839847,0.259033751,0.204059929,0.04180301,85568.0,5430.0,216000.0,26082.0,8.28,163000.0,20235.0,8.06,124.0,20000.0,12320.0,4650.0,490.0,136.0,437.0,573.0,175.0,55.0,100.0,145.0
125,0.403128761,0.035900521,0.010629763,0.338748496,0.109907742,0.027476935,0.074207782,29.95,79.3,82.7,700.0,625.0,32375.0,0.501190749,0.272391914,0.226417337,0.118794234,0.118130724,0.245303393,0.26527373,0.207873647,0.044624271,76864.0,3090.0,210000.0,25681.0,8.18,168000.0,21226.0,7.91,93.0,21490.0,9590.0,2540.0,120.0,0.0,189.0,189.0,160.0,40.0,80.0,145.0
126,0.375749371,0.038580545,0.0056082,0.337168826,0.09649971,0.047863083,0.098530265,83.6,80.2,83.3,900.0,760.0,61446.0,0.537433908,0.255104201,0.207461892,0.126990504,0.115643481,0.236245933,0.278235844,0.19162836,0.051255878,151846.0,58870.0,300000.0,32839.0,9.14,242000.0,22231.0,10.89,78.0,22090.0,30700.0,12600.0,2970.0,0.0,457.0,457.0,410.0,125.0,210.0,445.0
127,0.353656165,0.027810191,0.009237651,0.317386231,0.1361338,0.036658888,0.119117075,50.8,78.0,82.0,570.0,485.0,56261.0,0.484082954,0.260697712,0.255219333,0.11786936,0.112508474,0.24594622,0.26992995,0.205591529,0.048154468,128337.0,10960.0,145000.0,26411.0,5.49,115000.0,20383.0,5.64,75.0,41400.0,13060.0,1970.0,150.0,0.0,417.0,417.0,295.0,50.0,110.0,195.0
128,0.386437358,0.023318441,0.011689822,0.312748638,0.102576657,0.034335027,0.128894057,73.1,79.3,82.6,950.0,795.0,67471.0,0.567516599,0.224327924,0.208155477,0.151733882,0.126678478,0.269074978,0.268647703,0.150748301,0.033116657,175531.0,16380.0,290000.0,33242.0,8.72,239950.0,25641.0,9.36,199.0,21280.0,40020.0,7060.0,880.0,56.0,288.0,344.0,430.0,120.0,215.0,275.0
129,0.411639212,0.029167978,0.023572203,0.312174308,0.079320113,0.026824747,0.117301437,187.1,77.0,81.3,635.0,540.0,127869.0,0.530347604,0.226618065,0.243034331,0.143738489,0.131037983,0.272591341,0.254037478,0.157381125,0.041213584,329042.0,8560.0,155000.0,26423.0,5.87,125000.0,20235.0,6.18,-51.0,102320.0,28640.0,3460.0,100.0,27.0,1118.0,1145.0,1085.0,125.0,430.0,475.0
130,0.3532007025,0.032651872,0.007653563,0.32913314,0.13323673549999998,0.024131269,0.119992718,72.5,77.2,80.8,575.0,475.0,92945.0,0.472538103,0.260125773,0.267336124,0.137642572,0.124426024,0.26212672,0.254937204,0.179563532,0.041303949,223659.0,15810.0,145000.0,27444.0,5.28,105000.0,20137.0,5.21,360.0,68000.0,20640.0,6110.0,940.0,145.0,1271.0,1416.0,765.0,110.0,345.0,440.0
131,0.451795841,0.027410208,0.005434783,0.23842155,0.100425331,0.034971645,0.141540643,23.6,81.5,84.9,975.0,800.0,35298.0,0.526878934,0.284251072,0.188869994,0.101304392,0.111677907,0.213301836,0.27755144,0.23140128,0.064763144,87627.0,16710.0,332500.0,33837.0,9.83,285000.0,24382.0,11.69,63.0,5320.0,22340.0,7540.0,1450.0,0.0,308.0,308.0,250.0,65.0,95.0,220.0
132,0.35239790800000004,0.030386714500000002,0.016622169,0.3837147425,0.098295998,0.023138129,0.0954443395,148.8,79.9,83.7,850.0,725.0,97959.0,0.508669539,0.258218707,0.233111754,0.128887654,0.128576179,0.229814083,0.283501488,0.177923975,0.051296621,237579.0,10600.0,290000.0,34599.0,8.38,210000.0,25051.0,8.38,239.0,41310.0,42110.0,12460.0,5220.0,64.0,974.0,1038.0,1100.0,205.0,655.0,665.0
133,0.423230844,0.03113714,0.003806735,0.196681308,0.171010249,0.02489019,0.149243533,55.8,78.9,82.5,475.0,404.0,49640.0,0.387821805,0.313077807,0.299100387,0.11004939,0.107589105,0.223710884,0.268005234,0.230529652,0.060115735,108524.0,103830.0,140000.0,29223.0,4.79,98000.0,22763.0,4.31,109.0,34940.0,14000.0,4190.0,430.0,209.0,269.0,478.0,275.0,75.0,150.0,275.0
134,0.433923706,0.041144414,0.003678474,0.206948229,0.145231608,0.053542234,0.115531335,17.7,79.9,83.3,600.0,525.0,30931.0,0.410971445,0.33550321,0.253525345,0.095606746,0.100525328,0.179309943,0.262634788,0.292219037,0.069704158,68719.0,98530.0,225000.0,26854.0,8.38,169950.0,22187.0,7.66,116.0,15440.0,12770.0,4450.0,400.0,0.0,120.0,120.0,195.0,45.0,85.0,140.0
135,0.395477559,0.035870591,0.011327555,0.278082897,0.108512829,0.030335536,0.140393032,47.2,79.2,83.3,900.0,775.0,37619.0,0.548994899,0.227261433,0.223743668,0.131575323,0.109178171,0.272537532,0.28448833,0.162585949,0.039634695,94387.0,3900.0,300000.0,35361.0,8.48,235500.0,25005.0,9.42,151.0,10490.0,25150.0,5290.0,340.0,50.0,207.0,257.0,255.0,50.0,110.0,175.0
136,0.343432982,0.024249267,0.011627515,0.264669206,0.096929662,0.124212194,0.134879175,254.0,76.4,80.5,575.0,470.0,222817.0,0.365275106,0.265668835,0.369056059,0.115012968,0.110876889,0.346811223,0.227284534,0.160913454,0.039100932,500474.0,11180.0,130000.0,30860.0,4.21,84000.0,21372.0,3.93,279.0,182120.0,41920.0,7290.0,1850.0,1793.0,2864.0,4657.0,1465.0,305.0,705.0,1080.0
137,0.403256655,0.029645903,0.006616697,0.271258723,0.108917033,0.025045231,0.155259757,151.3,78.2,82.0,550.0,475.0,152063.0,0.465544794,0.275199345,0.259255862,0.122374798,0.108785183,0.251504585,0.265981592,0.20314171,0.048212132,351592.0,33860.0,156995.0,26150.0,6.0,115000.0,20321.0,5.66,507.0,109680.0,38770.0,10680.0,1250.0,238.0,946.0,1184.0,960.0,190.0,375.0,610.0
138,0.373465622,0.134677613,0.0361565,1.046933918,0.49046613,0.105367315,0.692536036,47.5,80.3,84.1,675.0,575.0,53803.0,0.4601219,0.298859627,0.241018473,0.108962623,0.110056219,0.206883982,0.265751827,0.243888016,0.064457334,123446.0,56420.0,220000.0,27682.0,7.95,165000.0,20455.0,8.07,177.0,26240.0,20530.0,8080.0,1470.0,97.0,131.0,228.0,280.0,80.0,140.0,280.0
139,0.391453609,0.034962508,0.005059174,0.299394706,0.14391544,0.022133887,0.103080676,53.3,78.1,81.9,575.0,500.0,60336.0,0.416956616,0.306818299,0.276225085,0.104989907,0.118870638,0.285547431,0.233116616,0.20310021,0.054375198,148119.0,56690.0,160000.0,29228.0,5.47,120000.0,22804.0,5.26,307.0,39450.0,19310.0,6190.0,930.0,34.0,305.0,339.0,385.0,75.0,205.0,305.0
140,0.312317073,0.025243902,0.008170732,0.412073171,0.109756098,0.035487805,0.09695122,75.0,82.9,85.1,1250.0,995.0,58304.0,0.551219141,0.243827073,0.204953786,0.13397001,0.13175325,0.215246757,0.296021217,0.170395869,0.052612897,149317.0,16120.0,545000.0,42744.0,12.75,400000.0,28958.0,13.81,58.0,4050.0,26560.0,22230.0,9190.0,278.0,356.0,634.0,635.0,190.0,345.0,525.0
141,0.369693978,0.032576505,0.008884501,0.286771964,0.120927937,0.055873643,0.125271471,40.3,78.1,81.8,575.0,500.0,47613.0,0.470263914,0.275854696,0.25388139,0.120081206,0.106848588,0.247258827,0.266572779,0.209874624,0.049363975,109351.0,7670.0,145000.0,25090.0,5.78,109950.0,20596.0,5.34,67.0,37190.0,10810.0,2070.0,220.0,0.0,118.0,118.0,300.0,45.0,130.0,180.0
142,0.358676314,0.028584984,0.006049104,0.352745819,0.130826711,0.020875341,0.102241727,47.5,81.6,84.7,1300.0,1030.0,49709.0,0.502728056,0.281870956,0.215400988,0.122805572,0.120243519,0.200589849,0.280458369,0.213803785,0.062098907,121387.0,37030.0,415000.0,35277.0,11.76,310000.0,23011.0,13.47,129.0,5110.0,23570.0,13660.0,9290.0,207.0,248.0,455.0,370.0,115.0,220.0,415.0
143,0.326250908,0.025027467,0.013351707,0.34081302,0.110649709,0.031414685,0.152492505,257.0,78.9,82.5,625.0,535.0,244582.0,0.451668574,0.27337352,0.274957906,0.111344944,0.119876649,0.324948151,0.23424087,0.163601001,0.045988385,589214.0,36790.0,168000.0,28369.0,5.92,124972.5,21444.0,5.83,724.0,188880.0,48830.0,13840.0,3050.0,0.0,2411.0,2411.0,1390.0,325.0,835.0,1185.0
144,0.4162273645,0.0334909925,0.0132379505,0.2718116155,0.1047034875,0.030263937999999997,0.1302646505,131.4,79.9,83.0,725.0,645.0,126662.0,0.459553286,0.270617938,0.269828776,0.121445834,0.113886273,0.233975873,0.270475226,0.202894659,0.057322134,294197.0,12600.0,233500.0,33827.0,6.9,170000.0,23260.0,7.31,319.0,60290.0,48040.0,19450.0,3650.0,152.0,985.0,1137.0,1110.0,185.0,560.0,800.0
145,0.376612883,0.029429768,0.01505766,0.268197733,0.107680631,0.039737532,0.163283794,162.7,77.3,81.8,600.0,495.0,124953.0,0.525079978,0.219827855,0.255092167,0.137421053,0.132435685,0.342934052,0.218172728,0.136110452,0.03292603,354036.0,7330.0,182000.0,24644.0,7.39,148000.0,19189.0,7.71,545.0,112240.0,23410.0,5080.0,660.0,0.0,1889.0,1889.0,1550.0,180.0,720.0,650.0
146,0.319903788,0.025255562,0.005712568,0.312387252,0.120715574,0.067498497,0.148526759,57.6,81.6,84.3,1150.0,921.0,34832.0,0.471496355,0.287705799,0.240797846,0.110731011,0.118746333,0.301427037,0.249205664,0.167790362,0.052099594,90327.0,7800.0,415000.0,37451.0,11.08,327500.0,24155.0,13.56,45.0,3400.0,19040.0,10890.0,4190.0,0.0,97.0,97.0,260.0,80.0,140.0,275.0
147,0.435954912,0.034520302,0.006404509,0.240425259,0.122582298,0.028756244,0.131356475,73.0,80.4,83.4,850.0,700.0,71158.0,0.526671918,0.256632895,0.216695187,0.126435321,0.115126031,0.238962179,0.270198461,0.195966084,0.053311924,173132.0,39330.0,315000.0,32533.0,9.68,247500.0,23409.0,10.57,250.0,13650.0,39370.0,16250.0,4730.0,11.0,183.0,194.0,575.0,125.0,290.0,415.0
148,0.361109974,0.036221504,0.010886915,0.305529407,0.105922318,0.025048091,0.155281791,99.9,78.1,81.3,518.0,445.0,112739.0,0.482213424,0.262096754,0.255689821,0.120143103,0.116373064,0.242633517,0.26136295,0.208171059,0.051316306,264984.0,28650.0,145000.0,27937.0,5.19,105000.0,20424.0,5.14,322.0,86710.0,24920.0,6520.0,800.0,0.0,839.0,839.0,630.0,150.0,280.0,440.0
149,0.283741484,0.016755662,0.004603204,0.352053029,0.170134414,0.045479654,0.127232554,29.9,80.7,83.7,1200.0,995.0,35776.0,0.523076832,0.27455893,0.202364238,0.11911861,0.115990152,0.20833051,0.287648799,0.207325337,0.061586592,88542.0,24820.0,440000.0,37478.0,11.74,345000.0,24083.0,14.33,66.0,3120.0,14180.0,12520.0,7520.0,0.0,121.0,121.0,265.0,100.0,165.0,340.0
150,0.39339909,0.032056146,0.006259484,0.354704097,0.102996965,0.03129742,0.079286798,51.8,80.0,83.6,750.0,644.0,43433.0,0.507025797,0.270464056,0.222510148,0.103372871,0.107642209,0.211658794,0.274960478,0.240370325,0.061995324,105637.0,33130.0,250000.0,37138.0,6.73,180000.0,23854.0,7.55,88.0,16510.0,18520.0,8650.0,3020.0,0.0,151.0,151.0,280.0,65.0,145.0,320.0
151,0.384832905,0.028791774,0.008868895,0.318508997,0.099357326,0.038560411,0.121079692,46.8,79.1,82.3,925.0,750.0,36816.0,0.500355664,0.255201476,0.24444286,0.134057478,0.115522564,0.273392808,0.266094615,0.164623627,0.046308908,88104.0,2600.0,275000.0,32627.0,8.43,243000.0,23859.0,10.18,169.0,8330.0,24910.0,4100.0,450.0,0.0,247.0,247.0,215.0,40.0,110.0,165.0
152,0.280370211,0.020705984,0.032931554,0.454842876,0.059664227,0.074257426,0.077227723,76.5,80.9,84.6,1250.0,1100.0,107963.0,0.616075502,0.195122405,0.188802093,0.143578771,0.128755014,0.291898135,0.260277827,0.139564481,0.035925773,305658.0,5640.0,430000.0,36975.0,11.63,325000.0,28107.0,11.56,223.0,16320.0,59680.0,27210.0,3440.0,0.0,607.5,607.5,1495.0,290.0,670.0,675.0
153,0.428830792,0.046961995,0.004478335,0.229605422,0.146090535,0.038005326,0.106027596,24.8,82.0,85.6,650.0,565.0,35392.0,0.474419771,0.298579014,0.227001215,0.107635971,0.118033377,0.199375675,0.270476648,0.242406051,0.062072278,83290.0,91290.0,247750.0,27030.0,9.17,185000.0,21318.0,8.68,91.0,15470.0,13470.0,7190.0,1010.0,0.0,119.0,119.0,205.0,55.0,115.0,245.0
154,0.312541918,0.022266935,0.011133467,0.436619718,0.085177733,0.037156271,0.095103957,57.8,80.6,84.0,1250.0,1050.0,41576.0,0.519381073,0.272854269,0.207764658,0.13230177,0.125266661,0.22998739,0.275108798,0.182087967,0.055247414,105471.0,10110.0,460000.0,35602.0,12.92,350000.0,25977.0,13.47,96.0,3870.0,22010.0,13450.0,5740.0,6.0,173.0,179.0,440.0,105.0,265.0,495.0
155,0.248164033,0.022560367,0.054285882,0.462311263,0.058809706,0.070236766,0.083631984,241.4,78.9,83.9,1600.0,1300.0,133033.0,0.446533031,0.261865053,0.291601916,0.123990288,0.100825894,0.393010371,0.252370968,0.107622408,0.022180072,320017.0,2890.0,529100.0,38266.0,13.83,400000.0,28082.0,14.24,793.0,49710.0,61930.0,27090.0,5310.0,139.0,292.5,431.5,1690.0,330.0,620.0,1485.0
156,0.347689791,0.035164236,0.007223661,0.355322339,0.129753305,0.036527191,0.088319477,84.5,81.8,84.7,1095.0,900.0,66654.0,0.565877217,0.249119366,0.185003417,0.128155451,0.130196326,0.216453477,0.293765271,0.181476904,0.049952571,173945.0,17900.0,420000.0,39551.0,10.62,320000.0,26554.0,12.05,79.0,5940.0,31670.0,26990.0,7070.0,0.0,156.0,156.0,405.0,125.0,255.0,440.0
157,0.284934263,0.026223148,0.008836842,0.433579999,0.090092679,0.028306631,0.128026439,122.3,79.9,84.1,1218.0,960.0,44055.0,0.397415766,0.305621658,0.296962576,0.112199451,0.129406779,0.371628699,0.212596851,0.133524704,0.040643516,125063.0,4070.0,430000.0,34827.0,12.35,330000.0,23975.0,13.76,180.0,15030.0,30300.0,9710.0,3740.0,8.0,400.0,408.0,320.0,210.0,255.0,380.0
158,0.330452466,0.025165226,0.005973564,0.328673106,0.120996441,0.0526182,0.136120996,59.5,81.9,85.3,1350.0,1100.0,54891.0,0.536630894,0.272366325,0.191002781,0.139117443,0.126596946,0.180935029,0.311977553,0.183332726,0.058040302,137215.0,9630.0,600000.0,42332.0,14.17,411250.0,28783.0,14.29,79.0,2260.0,21660.0,19030.0,15700.0,0.0,278.0,278.0,500.0,150.0,295.0,640.0
159,0.380475594,0.036921151,0.005757196,0.310888611,0.10387985,0.02853567,0.133541927,65.8,81.9,84.6,850.0,750.0,56431.0,0.499597728,0.276030263,0.224372009,0.11787928,0.115562279,0.238739669,0.270845632,0.201099469,0.055873672,135520.0,7970.0,299995.0,34098.0,8.8,240000.0,25859.0,9.28,87.0,16800.0,29860.0,10970.0,1170.0,119.0,447.0,566.0,955.0,95.0,220.0,350.0
160,0.339623631,0.030350684,0.005399172,0.308276983,0.138648634,0.021596687,0.156104209,89.0,77.8,81.2,550.0,450.0,90408.0,0.427766712,0.292043948,0.280189341,0.106719485,0.110146076,0.26316415,0.260698193,0.20302055,0.056251547,201950.0,14240.0,140000.0,26414.0,5.3,100000.0,20486.0,4.88,401.0,69300.0,21210.0,3430.0,430.0,76.0,573.0,649.0,490.0,115.0,240.0,400.0
161,0.461258697,0.046963947,0.001897533,0.192915876,0.126818469,0.030202404,0.139943074,47.8,80.7,84.6,750.0,675.0,56796.0,0.471240548,0.309792011,0.218967441,0.098748588,0.102879536,0.200142499,0.274022027,0.24985788,0.074349471,131931.0,55210.0,255000.0,32070.0,7.95,210000.0,23953.0,8.77,60.0,20300.0,30840.0,7440.0,940.0,0.0,345.0,345.0,325.0,75.0,175.0,280.0
162,0.407979989,0.028048881,0.011564012,0.291027639,0.128516362,0.022676946,0.110186172,32.6,79.7,83.2,900.0,750.0,42478.0,0.528342191,0.243732512,0.227925297,0.134530826,0.125699317,0.241865469,0.268986809,0.179455515,0.049462064,106890.0,9900.0,295000.0,30070.0,9.81,244000.0,21921.0,11.13,119.0,10660.0,25140.0,6710.0,1170.0,0.0,176.0,176.0,280.0,70.0,160.0,215.0
163,0.322923588,0.024086379,0.008803987,0.416112957,0.085714286,0.032724252,0.109634551,34.2,81.4,83.9,1115.0,925.0,31460.0,0.492509619,0.286349297,0.221141084,0.11665933,0.112788379,0.228619145,0.281245954,0.196589938,0.064097253,77242.0,15310.0,450000.0,44185.0,10.18,345000.0,30161.0,11.44,27.0,3710.0,15300.0,10590.0,4530.0,0.0,143.5,143.5,255.0,75.0,175.0,280.0
