,Education,"Arts, entertainment, recreation & other services",Year 2020: One person households: Female ratio,Year 2020: One person households: Male ratio,Year 2020: Households with dependent children ratio,pop_ratio_under_10,pop_ratio_teenager,pop_ratio_20_39,pop_ratio_40_60,pop_ratio_60_80,pop_ratio_80_90+
140,0.677809169179373,0.16362085405907967,-1.1173692455946154,-1.2811686561879372,1.5536207196680158,1.1998244583623878,1.898628195913117,-0.5870387119829827,1.717510273677084,-0.7924277064262015,-0.12040453923327077
141,-0.8653568193844349,-0.7029073717176385,-0.1492605299490233,0.14003908490270947,0.023729565000942632,0.2906974555224011,-0.7579518211675773,0.030587199874028102,0.10356059384199862,0.12146370385240517,-0.3624096153532417
142,-0.12038013525018283,-0.11266350778277252,0.032594790315045814,-0.9777071612511649,0.637236627668488,0.46902775867382723,0.6708852703872125,-0.8698222389009796,0.8645735545962755,0.2124196170494897,0.5861873568941531
143,2.1145499171525737,1.8213270251101927,-0.2242598087913831,0.7522519572419457,-0.3276850051615252,-0.28115681974451684,0.631751311042184,1.5294886899118618,-1.6684205265335545,-0.9497217252471702,-0.6138498759990141
144,0.6245965488840692,0.8543317586637101,-0.30755363354108006,0.6032653228936661,-0.17867978627171593,0.3800226238603191,-0.007242020752529797,-0.22568789850156565,0.3174378889329364,-0.040115099915415744,0.2303761341648402
145,0.5713839285887655,0.4775803561520935,-1.8428009045913913,0.17520873668996867,1.0596430473410028,1.425721270297679,1.9714235007437177,1.8765002458622964,-2.5490503609966813,-1.586098845377934,-1.5868358143715573
146,-0.4928684773173089,-0.46429815012694803,0.20896636036225893,-0.24000066043012014,0.047020225062358374,-0.3213434076936165,0.5111804632933237,1.0756833169049105,-0.8482607322226768,-0.8527424489984116,-0.15863939806819016
147,-0.013954894659575395,-0.11266350778277252,-0.7302837725310981,-0.9401143457445641,1.089727519842524,0.7066222040112836,0.12500290391847435,-0.12948444548652974,0.30226954692463975,-0.2005042897929545,-0.06833560186149118
148,0.2521082068169432,-0.049871607364169755,-0.5651260254723954,0.19256888451366166,0.24955130250487656,0.29474905434307586,0.2580239068592772,-0.05865136025675584,-0.18196906200668872,0.0820279869932418,-0.21698477743494998
149,-0.28001799613609396,-0.30103920903858084,-0.18842805822149403,-1.3563876574621516,1.0217876122506095,0.22768828308842548,0.21717863708901852,-0.7204775489155137,1.2586519678898973,0.0624504113802005,0.5480261341683345
150,-0.65250633820322,-0.35127272937346304,-0.31220506971592193,-0.7712062813151283,0.718455296574181,-0.8029891538094205,-0.6732963603607173,-0.6562631942652772,0.5632564057339949,0.8274069199524358,0.5784716734807707
151,-0.9185694396797386,-0.7405825119688002,-0.7735516974144468,-0.1341233614664411,0.5924031854083022,1.2055498605918393,0.16730110105398488,0.5348040160238556,0.07735436296931658,-0.9260490158485897,-0.5899748158413347
152,1.7420615750854476,0.5403722565706962,-2.5895800537002462,-1.750329403644141,2.7792756473712554,1.8287903651340707,1.5788063838750164,0.8918371223296336,-0.24144028259984482,-1.5061417389271325,-1.3633915720501975
153,-0.7589315787938274,-0.5396484306292714,0.5376343349641988,-0.6407535572391431,0.10226691544540852,-0.5239371267485293,0.43512951529847077,-0.8932479373928832,0.31751582698877673,0.8745318316293689,0.5842038052516079
154,-0.22680537584079027,0.08827057355675634,-0.23995535740120055,-1.1995208121297283,0.951945186127728,1.0906255652643655,1.2067038198127147,-0.3026398322449783,0.5713852146768187,-0.5217680032070112,0.07583478450782657
155,2.167762537447877,2.574829830133426,-0.5721297265315927,1.2357130970645553,-0.42473644659920406,0.546576344239303,-1.4003926330435548,2.8426493349436064,-0.6747832324535251,-2.2455669398183487,-2.3872785316800664
156,-0.013954894659575395,-0.049871607364169755,-0.9573974919413256,-1.8606701326252917,1.8306289001837828,0.8192177186832961,1.7325511925677763,-0.5637568249782857,1.5938710035184827,-0.5359134812221711,-0.3185663623063188
157,0.8906596503605878,-0.2005721683688164,0.7505144580043355,1.3914250424053938,-1.35295407994934,-0.22522287608723732,1.6483301734542806,2.4301213507139847,-2.8546416170551834,-1.6459561877664812,-1.0119773559256025
158,0.2521082068169432,0.4524635959846524,-0.25470460505880144,-1.6864056736288766,1.2779321597506534,1.536762809281392,1.3486053546474632,-1.2490331450628465,2.5920125298754217,-0.49295315591534455,0.28387082530283914
159,-0.33323061643139773,-0.2759224488711397,-0.14395362928079922,-0.7171245037380475,0.5780797217138625,0.1465647460702471,0.1715374345171956,-0.13377744406689038,0.3377383351026251,-0.08167185654479252,0.12248334539857933
160,-0.12038013525018283,-0.15033864803393418,0.34009688355882756,0.9042102562780678,-0.7793821839331105,-0.5839280301732184,-0.4062088810478769,0.3374570534589496,-0.21840173577857594,-0.03720086523264602,0.1506304667382527
161,-0.5460810976126126,-0.45173977004322746,0.876573005324412,-0.8741118382925308,0.04218598221358137,-1.1056833671751105,-1.1813306694646002,-0.8784532057133333,0.5118236930598818,1.0470337927667897,1.49870480213686
162,-0.5992937179079163,-0.6149987111315947,-1.1202275637530867,-0.613911584883275,1.1212923183959707,1.23653409529764,1.252855239994546,-0.07346972539951284,0.2358637807139242,-0.5827064891170995,-0.3551031763379339
163,-0.5460810976126126,-0.45173977004322746,0.16796295309943504,-0.8109736795714789,0.4441286937953924,0.06670985292944806,-0.12435437584292021,-0.3290381089932509,0.9077379335340765,-0.18606271955762677,0.7350397372408758
164,0.9970848909511952,0.5780473968218579,-1.7630014214427514,-0.10149873704444039,1.18977776219544,1.873824725719468,0.23116682806711028,1.4888325903351725,0.20242786854041445,-1.9393428574357798,-1.987770654953368
165,-0.43965585702200516,-0.46429815012694803,-0.07199304146748603,-0.8256375928013139,0.603688530534538,-0.513797494082309,-1.315936855960763,-0.5568094661493892,-0.521394483007879,1.003494857294007,1.2217336826412222
166,0.2521082068169432,0.05059543330559468,-0.7028534078757017,-0.9499443768841442,1.0789735524547,-0.7356464637519227,1.2179893254842755,1.111978297460975,-0.845187839025299,-0.828510895961835,-0.4030205662817753
167,-0.7589315787938274,-0.3638311094571836,1.2522705293494374,-0.4143068480174111,-0.49184634609720124,-1.4112510390917186,-1.366889786117159,-1.0890552099133712,0.575378284791999,1.4572406808980198,1.3827618239386719
168,-0.013954894659575395,-0.07498836753161085,-0.3468013922156812,0.09138375084029811,0.17888634309465945,-0.6220244529318779,0.7077960606383795,0.9329727944072764,-1.156688019574437,-0.38935924446913067,-0.4746705256633843
