,Robbery ratio,Theft offences ratio,Criminal damage and arson ratio,Drug offences ratio,Total Employee All (thousands),Total_Threaten_or_is_Homeless
112,-0.5021118461163769,-0.6028268761038349,0.27052895691459433,-0.7770535736242008,-0.6350762870212788,-0.8035869078334723
113,-0.5598598175014394,0.10812537846656126,0.442142390412091,-0.572751083412883,-0.3020609002586271,-0.6851584846011172
114,1.4785126127826491,0.20256562068864772,-0.7546666892628495,-0.9887009444391615,-0.36778762133020304,2.255814025669036
115,-0.4896377955677321,-0.93056794389705,-0.1541099903088662,-0.014492552429830233,-0.48463512545744925,-0.023933121553800837
116,0.10469800652288712,-0.2079148618171373,0.23488812979125495,-0.9328658142547029,-0.1618438953059317,-0.4433671205017254
117,-0.3069855293311409,-0.05719520045494632,-0.46756460010641504,-1.2491648362737056,-0.4583444370288189,-0.43349808523236244
118,-0.4878376896396113,0.7748505623080433,0.3416561508439154,-0.9051143459057293,-0.42621137339382614,-0.7641107667560206
119,-0.6013287352814819,-0.9237223198702434,0.8573375096222692,0.06272616822585307,1.9998349310481232,3.5881337870330317
120,-0.7357659358121394,-1.3556817964589345,0.5533211335657575,-0.9073865867647514,-0.6233915366085541,-0.6999620375051616
121,0.017203819399460266,-0.8320759941137345,0.28357241759750257,0.7872728167835005,0.5538470674734512,1.1998272518472026
122,-0.27043689738628646,0.4581724430909769,-0.16381892887292368,0.17112327312186443,-0.5605860031401593,-0.43349808523236244
123,-0.3448815782901764,-0.20724371903819,-0.06676617341829318,-0.2748793349788617,-0.063984110599363,0.43497701847157544
124,-0.0752186005581842,0.02028890606059124,-0.24673302647365863,-0.4544657907869564,-0.36778762133020304,-0.42362904996299955
125,0.013617600825754297,0.23791705499618768,-0.16410698060871112,-0.6591854360945931,-0.36778762133020304,-0.5765990966381249
126,-0.47593728473960795,0.22315899763545263,-0.45159412698361023,0.5031688380701147,0.163868522448767,-0.6506168611583469
127,-0.1221001885889589,0.038340181407914606,0.3982167688878167,-0.13565927533229416,-0.3152062444729424,-0.6654204140623913
128,0.11696326606580719,-0.004986511011174769,-0.3212957932117463,-0.2681585508976457,0.010506173281756372,-0.05354022736188963
129,1.2753828318965896,-0.010352185170789601,-0.819948952963428,-0.6963711595034775,-0.36778762133020304,-0.43349808523236244
130,-0.3448815782901764,-0.20724371903819,-0.06676617341829318,-0.2748793349788617,0.0017426104722129902,0.7409171118218263
131,-0.4928437957159539,-0.699387036719433,-0.3674232681602664,-0.23186058665236495,-0.7124877585055793,-0.724634625678569
132,-0.3448815782901764,-0.20724371903819,-0.06676617341829318,-0.2748793349788617,1.1161756810858237,0.14384047802536898
133,-0.651563011881067,-1.0893450831442129,1.1460171120411518,-0.8066735406203873,-0.24217655439341348,-0.4976468144832215
134,-0.6640672321866057,-0.9934264151498163,0.5932866179818974,0.8269762876618262,-0.7986627927994234,-0.4631051910404512
135,0.08164568934238631,-0.32885105975241635,-0.19401587266645692,-0.4961969872639845,-0.36778762133020304,-0.29039707382659996
136,0.11088894184289581,-0.4541684191943183,-0.4423753477507048,4.856356077914117,2.652720360359111,0.3412211834126276
137,-0.37761835913323516,-0.39260587753430465,-0.18534917825858765,-0.7978335889094486,1.1526905261255882,1.4662912041200016
138,2.5022325377543333,6.854136550653983,7.995602593936382,3.7818800885265476,-0.36340583992543135,-0.16209961532488187
139,-0.529462049653594,-0.12974557041735135,0.5650661138816007,-0.9638293011474746,-0.27869139943317794,0.4793876771837086
140,-0.22611468280253155,0.9229525394620824,-0.16735844472261044,-0.20243074460180396,0.03825745551197743,-0.7493072138519762
141,-0.15652889314431997,-0.2476734825049321,0.07218157480957758,0.9599058891611303,-0.46856859363995296,-0.7048965551398431
142,-0.4329532327139534,0.3686869915270773,0.284425279030397,-1.035587677598915,-0.36340583992543135,-0.3989564617895922
143,0.27898128447524073,0.2572048665041899,-0.14819816198534944,-0.43466728470896737,2.6965381744068284,2.53708153084588
144,-0.3448815782901764,-0.20724371903819,-0.06676617341829318,-0.2748793349788617,0.8620323596090632,0.5386018887998862
145,0.44529555174292973,-0.4212031682150479,-0.21185938668521803,0.039875361205631885,1.3191982195069136,1.6538028742378974
146,-0.4657623864264681,-0.0083627608338795,0.06762822149933764,1.6227186651272958,-0.215885865964783,-0.8134559431028353
147,-0.3983046831213116,-0.680667390652787,0.10765341475526509,-0.5862432442315164,0.009045579480165877,0.1981201720068651
148,0.03868747448336136,-0.07243215055561059,-0.24956009185530617,-0.797670556524002,0.4019453121080313,0.5534054417039306
149,-0.5739148471133408,0.36221460283277845,1.1272379645817325,0.36727319490984484,-0.620470349005373,-0.7098310727745245
150,-0.4124432179271211,0.3869821970446046,-0.312283795358162,-0.44135334963890704,-0.36778762133020304,-0.6012716848115323
151,-0.1580504159857167,0.04882962195512018,-0.3903227901846933,-0.027240347280921808,-0.3736299965365654,-0.20157575640233358
152,2.1878308745624206,1.3225283372674794,-1.2413989230127438,2.008091634794871,0.060166362535836085,0.06488819587046554
153,-0.5860884193290866,-0.781751674545684,0.6117032340287331,-0.058889597082393386,-0.6949606328864925,-0.5864681319074879
154,0.06272398110916075,1.1522785627294396,-0.6943533087033662,-0.10730003325724423,-0.21296467836160193,-0.5617955437340806
155,4.2696755255993635,1.3923017128392015,-1.259721074295738,1.7788462262853684,2.4686855413586986,2.877563247638901
156,-0.3184451129542528,0.39275811780001135,0.26140994234171155,-0.14316820548993608,0.17701386666308228,-0.6456823435236655
157,-0.16117526752669367,1.1238799930671008,-0.5889699215088311,-0.6118787794218278,0.7291183236643205,-0.14729606242083748
158,-0.44031773446148603,0.14378776827749234,0.07365040722472077,0.7742907609188232,-0.18813458373456207,-0.6456823435236655
159,-0.46141149674025134,-0.0223638102078062,-0.293353499583277,-0.5988197291418695,-0.09611717423435574,-0.6062062024462137
160,-0.49631551432755716,-0.04676293451364703,0.45213837195617046,-0.9944587814018783,0.24274058773465826,0.9432323348437663
161,-0.8376920955575934,-1.1245236159711,0.1984829149627775,-0.5037877781956609,-0.35902405852065966,-0.7394381785826133
162,0.10469800652288712,-0.2079148618171373,0.23488812979125495,-0.9328658142547029,-0.5810343163624274,-0.44830163813640683
163,-0.1643783202891744,0.9606942248612561,-0.6828488617558993,-0.3599998479473871,-0.5576648155369781,-0.9022772605271017
164,2.0396914267812902,0.5480896541745772,-0.8652900021951825,1.852502109112703,0.1682503038535389,2.162058190610088
165,-0.6119089210257086,-0.9947010224402577,0.03903498678377231,0.9173007096626257,-0.3692482151317937,-0.18677220349828919
166,-0.6209659786493029,-0.08822807133882705,-0.007328433029139866,0.7294968249998754,0.08353586336128524,-0.5420574731953547
167,-0.6116563586386876,-0.2327171314073704,0.2216413863625369,0.1273322945308799,-0.5313741271083477,-0.7542417314866577
168,-0.34235348057901777,0.0541864227693345,0.1089716679975678,-0.9178351814089553,-0.07859004861526876,-0.43349808523236244
169,-0.6116563586386876,-0.2327171314073704,0.2216413863625369,0.1273322945308799,0.016348548488118765,-0.21144479167169652
170,-0.7030425390701746,-0.984547028186121,0.5469396546914399,-0.07601789513574793,-0.564967784544931,-0.43349808523236244
171,3.7671877999212557,1.6788849267899935,-1.3423135977224117,1.125610006219026,2.1882515314533073,1.5255054157361794
172,0.10724829980384035,-0.3497484911392536,-0.4058671010216429,-0.4349706233775549,-0.35026049571111617,-0.43349808523236244
173,-0.5757663731086095,-0.48307475950111534,-0.37005569095402624,-0.26550366410701076,-0.2640854614172721,-0.41869453232831805
174,-0.5186377922241491,-0.25048886139966664,0.26757741133101814,-0.011380861936724876,1.8669208951033802,0.716244523648419
175,-0.5834921338491647,0.6534782435072541,0.2146490644775293,-0.7547324927373563,-0.3604846523222502,-0.7394381785826133
176,-0.44446877373981586,-0.6214391614963871,0.42731734581458025,-0.4837660169073737,-0.6160885676006013,-0.32000417963468875
177,-0.07401255664421338,0.1194389790267716,-0.01753479632761929,-0.8697657549516112,0.7145123856484147,0.9531013701131293
178,-0.4301385360791486,-0.019802929429855946,-0.13359608227572958,-0.3691303729041089,-0.36778762133020304,-0.10288540370870428
179,-0.13582127074160935,-0.3278852567869877,0.020026158721409785,-0.7450511360051081,-0.1282502378693484,0.5188638182611603
180,-0.492935194682252,-0.3950020469420407,-0.03145346156479534,-0.4652650821850583,-0.3108244630681706,-0.004195051015074977
181,-0.3859885780234375,-0.7689131829088856,-0.3376456175180294,1.1445740010233287,0.15218377203604241,-0.05354022736188963
182,-0.5137024533042603,0.17897695251899615,-0.4179917212091482,-0.38346612624721266,0.19308039848057856,-0.7739798020253835
183,-0.4273649011995036,0.5355075363716879,-0.11717605839751606,-0.7668390687475569,-0.21150408456001132,-0.6456823435236655
184,-0.22049252694000065,0.5243282299114395,0.10703160640392523,-0.3136614990829883,-0.13701380067889188,-0.502581332117903
185,-0.34350252308133333,-0.36102672603585517,-0.34036417466749025,0.022625924654072756,0.20914693029807502,0.025412054793013814
186,0.1836832247816864,-0.4474787778185647,-0.48125601651493327,0.18240174224374833,0.42093303152870876,1.2985176045408318
187,0.4542475241807511,0.5363596022784365,-0.2037813420986406,0.5260189047814894,-0.5269923457035761,-0.4433671205017254
188,-0.47242567934568874,-0.09572491858057518,0.16262219185717358,-1.460134771739297,-0.7782144795771553,-0.6012716848115323
189,-0.10448671445963496,-0.36209901818544943,0.036300587561688455,-0.6526421493732923,-0.11656548745662369,0.025412054793013814
190,-0.12080332976292782,0.5690014897565527,-0.08754791329331842,-0.2950095923495672,-0.4495808742192754,-0.6012716848115323
191,-0.15738308911098645,-0.6712916291149568,-0.41049995069099204,-0.5786361689210335,0.2149893055044372,-0.1571650976902004
192,-0.6536758725026502,-1.0362390086617406,0.7444393264405583,-0.5224577115607912,-0.36778762133020304,-0.43349808523236244
193,-0.5860884193290866,-0.781751674545684,0.6117032340287331,-0.058889597082393386,-0.3736299965365654,-0.2953315914612814
194,-0.0752186005581842,0.02028890606059124,-0.24673302647365863,-0.4544657907869564,-0.36778762133020304,-0.7591762491213392
195,-0.5297373016629091,-0.12323689727310137,0.02119753520457179,-0.5029974064480306,-0.36778762133020304,0.015543019523650883
196,-0.5088648311505105,-0.23573089970055955,1.018717201607882,-1.2761631077049689,0.6692339777991069,0.8790836055929073
197,-0.6763750962078214,-0.9535779716399174,0.779103088265427,0.6589477903736213,-0.5518224403306158,-0.6555513787930284
198,2.471722518449435,0.01767388003733283,-1.0005152794157002,-0.7986758379026749,-0.36778762133020304,5.892553522429275
199,-0.4947042104424958,-0.6438965725092276,-0.02346083497836906,1.3981623957230582,-0.19689814654410556,-0.11275443897806721
200,-0.8407558690712059,-1.1529201850208755,-0.11996622121162934,2.0035485839238465,-0.36778762133020304,-0.43349808523236244
201,0.43033707298363155,0.20734613929378112,-0.4569974896925482,1.5144483908081028,1.7851276422143079,2.4926708721337465
202,-0.6372730203857461,0.2195697265866788,0.09894620448634403,0.25362671304601714,-0.43935671760814143,-0.8479975665456055
203,-0.3448815782901764,-0.20724371903819,-0.06676617341829318,-0.2748793349788617,-0.3692482151317937,-0.5716645790034435
204,-0.5833265550779438,-0.048573073928686795,0.1088648058787049,-0.006172860690633699,-0.08589301762322166,-0.18183768586360774
205,2.194058015459462,1.4433911794296244,-1.2480931422925852,0.9905019256814399,0.6604704149895634,0.7458516294565077
206,-0.4242684426169938,-0.7378888280568352,-0.38677940573766656,-1.1011113842496878,0.9934858017522151,0.9432323348437663
207,1.170796374331079,1.0952913587345372,-0.8093038971700725,1.2792829522635507,1.7252432963490945,1.0419226875373957
208,-0.3836068996444937,0.05843630167616103,0.04787575309759587,0.4051497875208527,-0.5196893766956232,-0.502581332117903
209,-0.3688976431911412,-0.1815353281974222,0.5791890685767278,-0.27925591302292424,-0.640918662227641,-0.724634625678569
210,-0.17790197854703513,-0.38719514828340623,0.2242960747218062,0.3401240553485158,-0.21004349075842074,-0.43843260286704394
211,-0.4905300847656117,0.5776165122767565,-0.011383526436663481,-1.2797028086532904,-0.49778046967176454,-0.7197001080438874
212,-0.7250415620736931,-0.948160046400064,-0.1809069011003837,-0.7835024403630138,-0.36778762133020304,-0.43349808523236244
213,-0.3448815782901764,-0.20724371903819,-0.06676617341829318,-0.2748793349788617,4.8772047201815605,7.234742319062634
214,-0.6763750962078214,-0.9535779716399174,0.779103088265427,0.6589477903736213,-0.8322564502360067,-0.86280111944965
215,0.0956507361336987,-0.5066761782040106,0.04875113054746273,0.13002478015127195,-0.48463512545744925,-0.0436711920925267
216,0.2773048473044926,-0.24553316118898008,-0.3394313673988522,0.3521096479525522,-0.09611717423435574,0.5386018887998862
217,-0.662705558543828,-0.5039592612802487,-0.09897818882105772,-0.4177406781264977,-0.5401376899178912,-0.7690452843907021
218,-0.6116563586386876,-0.2327171314073704,0.2216413863625369,0.1273322945308799,-0.4539626556240472,-0.2607899680185112
219,-0.6763750962078214,-0.9535779716399174,0.779103088265427,0.6589477903736213,-0.39261771595724293,-0.06834378026593403
220,-0.05675198132744722,0.3429341953348687,0.22006086339979464,-0.7054309186204335,0.17409267905990108,-0.43349808523236244
221,-0.27043689738628646,0.4581724430909769,-0.16381892887292368,0.17112327312186443,-0.516768189092442,-0.43349808523236244
222,0.4485870859211769,-0.13181531732259405,-0.3665976976166128,-0.12162204049319622,0.5187928162352775,0.8840181232275888
223,-0.0752186005581842,0.02028890606059124,-0.24673302647365863,-0.4544657907869564,-0.36778762133020304,-0.43843260286704394
224,-0.18431299864486658,0.328878891398649,0.051934087491099755,-0.11280124306791406,-0.36778762133020304,-0.7295691433132504
225,-0.605522608035731,-0.37834082587151435,0.025311505198313346,0.8360472241352734,-0.4086842477747393,-0.7098310727745245
226,0.39010588246848554,-0.3513947255588,-0.48817180365609736,0.37301067324299486,0.8956260170456463,1.1751546636737953
227,-0.6949030818858792,-0.43403099552249047,0.7351771069819019,-0.47852791152172613,-0.347339308107935,-0.43349808523236244
228,3.7123086366540576,2.7014895539088157,-1.7533883747723074,1.331690951469641,9.2268530613183,1.3873389219650982
229,-0.6949030818858792,-0.43403099552249047,0.7351771069819019,-0.47852791152172613,-0.5897978791719709,-0.43349808523236244
230,-0.2584801630023809,-0.1740462888769039,-0.5638251805780963,-0.302392856335644,-0.215885865964783,-0.4779087439444956
231,-0.6640672321866057,-0.9934264151498163,0.5932866179818974,0.8269762876618262,-0.45104146802086603,0.5089947829917975
232,-0.4048459255678798,-0.13593206340955405,-0.08884568072666929,-0.43159712855222143,-0.31812743207612343,-0.29039707382659996
233,-0.5977339864742109,-0.20350013248292878,0.1663071965874162,-1.2317152214853866,-0.6730517258626338,-0.30520062673064435
