,health_sector_size_ratio_to_households,retail_sector_size_ratio_to_households,taxi_only_licensed_drivers_ratio_to_households,total_drivers_ratio_to_households,A_B_property_counts,C_D_property_counts,E_F_property_counts,G_H_property_counts,Male life expectancy at birth (2012/2020)4,Female life expectancy at birth (2020)4
75,0.049716816293113586,0.0509935540547405,0.06545333530251256,0.1907143995436227,-0.43785225294622737,-0.32336231264485166,0.16122639068844924,0.14039524876683998,0.705213433207762,0.40811050608783556
76,0.04972600835338571,0.05111846002654362,0.06574543767723269,0.1908165497978196,0.27197162813894404,-0.6430443448379527,-0.7564574223767445,-0.47448615628011737,-1.4871734139555837,-1.532834663086748
77,0.04964830392648189,0.051001622699270624,0.06546569071784247,0.19075021651883864,1.3260916520301809,0.01971108775750067,-0.3609653016492933,-0.5062062287626985,-1.1002816173973489,-0.6370138157754026
78,0.04962086501052573,0.0509282707020479,0.0656864322636831,0.19081581210067355,-0.695787446598438,0.1427942395252277,-0.5871299575143927,-0.6038064517860251,0.705213433207762,0.40811050608783556
79,0.04973437536363471,0.05098385042198678,0.0654527477206192,0.19068992572244134,-0.5910640364949264,2.1076691691023366,4.33875992939039,3.0464418892863883,1.0921052297660059,1.1546278788472883
80,0.04971206720403923,0.050975733236184206,0.06564994770338878,0.19075050184744538,2.7288115205125587,1.6916369773806528,0.4312030479514998,0.06231507034817873,-0.8423537530251862,-0.33840686667161723
81,0.04965294534693653,0.051080050986036914,0.06554048797881254,0.19075090740556824,1.5891912878244825,0.04310245596675196,-0.7031725558116688,-0.48668618415803316,-1.9385471766068636,-1.9807450867424155
82,0.049629651387926174,0.05108453105608341,0.06545333530251256,0.19071526153448354,-0.6914837448133622,-0.9939148679767221,-0.6356783914959061,-0.4061660001637888,0.18935770446344588,0.03485181970810915
83,0.049643638726835186,0.05111235230660776,0.06545333530251256,0.19071934759213469,-0.762351367540944,-1.2668141637513206,-0.8334244518596318,-0.36468590537887496,1.0921052297660059,1.901145251606741
84,0.1125631976624835,0.09255791247809689,0.06545333530251256,-13.649686331578334,-0.35005673653068076,-0.3283747486896912,-0.40122497860957274,-0.3842059499835403,-0.9713176852112675,-0.33840686667161723
85,0.1125631976624835,0.09255791247809689,0.06545333530251256,-6.096658431461494,-0.35005673653068076,-0.3283747486896912,-0.40122497860957274,-0.3842059499835403,-1.1002816173973489,-0.7116655530513436
86,0.1125631976624835,0.09255791247809689,-4.629880669936173,-3.2369069258013132,-0.35005673653068076,-0.3283747486896912,-0.40122497860957274,-0.3842059499835403,-0.7778717869321502,-1.1595759767070217
87,0.04960835669007315,0.05089286017395008,0.0655587893183661,0.19078552695156378,0.2699632339725753,0.7520836876423924,0.22516823056654015,-0.3622458998032918,-0.13305212600175279,-0.2637551293956762
88,0.04968772868450725,0.051023679934374684,0.06549846301818427,0.1907449457151443,-0.11105783073280369,0.1494774875850138,0.33884261257203513,0.10379516513309252,0.3183216366495272,0.40811050608783556
89,0.04964524265122551,0.05103367731726965,0.06552852960191734,0.1907599205936952,-0.053101313360449355,-1.0807970927539412,-1.1199786231651503,-0.6843266357802694,-2.3254389731651073,-2.4286555103980936
90,0.04943646474593008,0.05070423650536002,0.06544943851076301,0.19068965087943593,-0.35005673653068076,-0.3283747486896912,-0.40122497860957274,-0.3842059499835403,1.4145150602312044,1.2292796161232293
91,0.049714923147878384,0.050997801034687644,0.06594778027887215,0.1908208187968507,-0.3141925549883823,0.6980607658257882,-0.2390021626225643,-0.2426856265997168,-0.7778717869321502,-0.33840686667161723
92,0.049625482839882586,0.050973455422020544,0.06545333530251256,0.1907166899862382,-0.45965767532394486,-0.6959533919779258,-0.4888489814054751,-0.25976566562879894,1.5434789924172767,0.930672667019444
93,0.0494385458344346,0.0507056162885345,0.06545215425844193,0.19068987643305338,-0.35005673653068076,-0.3283747486896912,-0.40122497860957274,-0.3842059499835403,1.5434789924172767,1.1546278788472883
94,0.04965619646229791,0.05099773131196625,0.06547596293526992,0.19071413714049182,-0.17188348262854192,-0.668663462400466,-0.41425016821436905,-0.4671661395533679,-0.4554619564669515,-0.7116655530513436
95,0.049713140980187566,0.05108416037235238,0.06545333530251256,0.19076630536637618,2.509896556378369,1.1608756939659746,0.7663056532385318,-0.14264539800080706,-0.5199439225599876,-0.7863172903272952
96,0.04960824156404982,0.050874081295807186,0.06569174079618995,0.19085386688717926,0.5651971764287763,-0.7761523686953589,-1.0536685669952783,-0.6843266357802694,-1.8095832444207822,-2.1300485612943083
97,0.0495658166912501,0.05092709574174589,0.06545333530251256,0.19071786424590695,1.460940974629223,-0.30164175645054686,-0.658176446267827,-0.5403663068208628,-0.8423537530251862,-1.1595759767070217
98,0.04971648187032276,0.05098469044797496,0.065467329460867,0.19076571580875967,-0.15639015620226895,-1.1225673931276041,-1.1744475978761166,-0.67700661905352,-2.067511108792945,-1.6821381376386408
